status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
163974433696568_935906189836718,"Worldwide, people have been victimised by #Facebook’s absurd ‘real names’ policy.",Facebook should scrap its regressive ‘real names’ policy,link,http://thne.ws/1Gnhjng,2015-10-23 20:30:01,209,6,19
163974433696568_935916596502344,#LaxmikantKattimani justifies his selection #ChennayinFC,Kattimani justifies his selection,link,http://thne.ws/1GnkyLk,2015-10-23 19:50:01,112,0,6
163974433696568_935916026502401,#ChennaiyinFC looks to bounce back #ISL2015,Chennaiyin FC looks to bounce back,link,http://thne.ws/1GnkhYX,2015-10-23 19:50:00,125,0,0
163974433696568_935913336502670,"On the sets of the forthcoming ‘Dilwale’, in Hyderabad, Shah Rukh Khan unveils footage from the film and discusses why he doesn’t believe in the enigma of stardom.",'Social media is a great leveller',link,http://thne.ws/1GnjozC,2015-10-23 19:30:01,383,4,6
163974433696568_935911426502861,"Harbhajan’s still at it, still producing deliveries that defeat the batsmen. At 35, he’s still got the hunger.",Harbhajan still hungry for more,link,http://thne.ws/1Gnj044,2015-10-23 19:10:00,1035,2,4
163974433696568_935910533169617,"EDITORIAL | Mr. Thackeray, insiders say, has no intention at this stage to sever the alliance with the BJP, which has been trying to split his party: any imprudent moves now could leave him with a truncated Sena.",A partnership in peril,link,http://thne.ws/1GniAL8,2015-10-23 18:50:00,53,2,2
163974433696568_935909666503037,"EDITORIAL | The world, having strayed into competitive easing willy-nilly, the need of the hour, according to Dr. Rajan, is a political consensus to go beyond domestic mandates and evolve optimal policies that help create global economic growth.",A partnership in peril,link,http://thne.ws/1GniAL8,2015-10-23 18:30:00,37,1,0
163974433696568_935909049836432,Cricket has always been a political affair. What keeps it in the ranks of some of the more athletic sports is its rich history of challenging power.,BCCI: More than the sum of scorecards,link,http://thne.ws/1GnhM96,2015-10-23 18:10:01,168,1,7
163974433696568_935906573170013,"#MarkTully was vilified both by his BBC bosses and by the Indian government and was yet lavishly honoured by their successors. Ahead of his 80th birthday, a tribute to a national treasure.","‘Tully Sahib’, one of India’s own",link,http://thne.ws/1GnhAXl,2015-10-23 17:50:01,422,6,44
163974433696568_935906106503393,"Worldwide, people have been victimised by #Facebook’s absurd ‘real names’ policy.",Facebook should scrap its regressive ‘real names’ policy,link,http://thne.ws/1Gnhjng,2015-10-23 17:13:21,243,15,30
163974433696568_935759963184674,,Pakistan Prime Minister Nawaz Sharif second bilateral visit to US,link,http://www.thehindu.com/news/international/pakistan-prime-minister-nawaz-sharif-second-bilateral-visit-to-us/article7797305.ece?homepage=true,2015-10-23 10:06:22,98,7,2
163974433696568_935731276520876,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042107229167702/?type=3,2015-10-23 09:16:14,87,0,0
163974433696568_935722333188437,"Akademi condemns writer’s killing, appeals to take back awards
thne.ws/1MentZa",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935722333188437/?type=3,2015-10-23 08:53:31,246,24,9
163974433696568_935721429855194,"IIT-Madras has lost two students in the past month. Yet, a disturbing silence prevails on campus. An IIT student writes what is 'wrong' with the campus.",What has gone wrong with IIT-Madras?,link,http://www.thehindu.com/webexclusives/what-has-gone-wrong-with-iitmadras/article7797219.ece?homepage=true,2015-10-23 08:50:39,1927,88,398
163974433696568_935713976522606,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042088922502866/?type=3,2015-10-23 08:29:15,114,4,0
163974433696568_935709196523084,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042085579169867/?type=3,2015-10-23 08:17:09,70,3,0
163974433696568_935702686523735,"Toddler ‘takes wheel’ of pickup truck for drunken mother in US
thne.ws/1Rs7Efi",Toddler ‘takes wheel’ of pickup truck for drunken mother in US,link,http://thne.ws/1Rs7Efi,2015-10-23 07:59:24,82,3,2
163974433696568_935690859858251,"Apple Watch to hit Indian shores 
thne.ws/1Me8TRn",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935690859858251/?type=3,2015-10-23 07:29:14,656,10,26
163974433696568_935689889858348,"India downplays reference to Kashmir in US-Pak statement
thne.ws/1Me8e2y",India downplays reference to Kashmir in US-Pak statement,link,http://thne.ws/1Me8e2y,2015-10-23 07:26:17,273,18,4
163974433696568_935688466525157,"Amazon's chief executive Jeff Bezos becoming America’s third richest man, here is a list of the top five richest people in the United States
thne.ws/1Me6kib",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935688466525157/?type=3,2015-10-23 07:21:04,914,10,50
163974433696568_935687939858543,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042070449171380/?type=3,2015-10-23 07:19:01,66,3,0
163974433696568_935683619858975,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042065945838497/?type=3,2015-10-23 07:04:03,613,7,0
163974433696568_935663443194326,"Geeta, living in Pakistan after accidentally crossing over the border, to return home on Oct 26
thne.ws/1KthjNn",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935663443194326/?type=3,2015-10-23 05:51:45,5314,40,143
163974433696568_935662386527765,"A counter-protest against writers’ action to return #Akademi awards
thne.ws/1Kth05c",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935662386527765/?type=3,2015-10-23 05:47:31,561,81,19
163974433696568_935660209861316,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042043002507458/?type=3,2015-10-23 05:43:16,76,3,0
163974433696568_935655276528476,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042037855841306/?type=3,2015-10-23 05:21:33,50,3,0
163974433696568_935652093195461,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042037112508047/?type=3,2015-10-23 05:19:26,95,3,0
163974433696568_935650466528957,"ANYTHING FOR A LIVING: A man collects metals and coins, which devotees throw as their offerings in the river Yamuna near Kalindi Kunj Ghat, in New Delhi during the immersion of idols of Goddess Durga. Photo: Prashant Nakwe",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/935650383195632/?type=3,2015-10-23 05:11:28,1707,30,116
163974433696568_935649166529087,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042034252508333/?type=3,2015-10-23 05:05:36,107,3,0
163974433696568_935648916529112,,BCCI to appoint Ombudsman,link,http://www.thehindu.com/sport/cricket/bcci-to-appoint-ombudsman/article7796636.ece?homepage=true,2015-10-23 05:04:10,114,3,3
163974433696568_935647956529208,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/965870340151793/?type=3,2015-10-23 05:00:02,181,4,0
163974433696568_935637409863596,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042021919176233/?type=3,2015-10-23 04:14:52,676,18,0
163974433696568_935630223197648,#NASA,NASA completes key milestone for most powerful rocket,link,http://www.thehindu.com/sci-tech/science/nasa-completes-key-milestone-for-most-powerful-rocket/article7796520.ece,2015-10-23 03:40:21,940,10,14
163974433696568_935626973197973,"""We can’t get away by saying that statements were misinterpreted or twisted. We need to be extra careful,"" said Rajnath Singh.","Watch your words, Rajnath tells party leaders making controversial statements",link,http://www.thehindu.com/news/national/watch-your-words-rajnath-tells-party-leaders-making-controversial-statements/article7796458.ece?homepage=true,2015-10-23 03:35:00,891,62,44
163974433696568_935625743198096,"Yadav was convicted on charges of rape, causing grievous bodily harm and endangering the life of the woman, and other charges dealing with kidnapping, criminal intimidation and voluntarily causing hurt.—",Uber rape case: Argument on quantum of sentence on November 3,link,http://www.thehindu.com/news/cities/Delhi/uber-rape-case-argument-on-quantum-of-sentence-on-november-3/article7796491.ece,2015-10-23 03:17:11,188,20,5
163974433696568_935623843198286,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042006325844459/?type=3,2015-10-23 03:12:23,184,3,0
163974433696568_935622653198405,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042006055844486/?type=3,2015-10-23 03:11:00,75,2,0
163974433696568_935601266533877,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042003539178071/?type=3,2015-10-23 02:57:33,49,3,0
163974433696568_935599863200684,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1042002139178211/?type=3,2015-10-23 02:50:14,202,5,0
163974433696568_935595939867743,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041999479178477/?type=3,2015-10-23 02:35:50,317,19,0
163974433696568_935589803201690,The researchers used asteroseismology to track waves traveling through stars in order to determine their inner properties.,New technique to detect magnetic fields inside stars,link,http://www.thehindu.com/sci-tech/science/new-technique-to-detect-magnetic-fields-inside-stars/article7796304.ece?homepage=true,2015-10-23 02:30:00,279,6,17
163974433696568_935594199867917,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041997739178651/?type=3,2015-10-23 02:28:37,218,5,0
163974433696568_935582366535767,In pictures: Srinagar under curfew - thne.ws/1LqXkTm,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935582366535767/?type=3,2015-10-23 02:00:01,1101,52,23
163974433696568_935582499869087,Shiv Sena chief Uddhav Thackeray attacks BJP in his annual Dasara rally speech in Mumbai.,Dadri brought more shame to India than ink attack: Uddhav,link,http://www.thehindu.com/news/cities/mumbai/dadri-brought-more-shame-to-india-than-ink-attack-uddhav/article7793027.ece,2015-10-23 02:00:01,620,87,58
163974433696568_935581976535806,Did Delhi’s attempt at a car-free day on Thursday improve its air quality?—thne.ws/1M9y2qh,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935581976535806/?type=3,2015-10-23 01:45:00,946,34,16
163974433696568_935581523202518,"Ahead of Sahitya Akademi's emergency meeting, writers protest in Delhi against increasing intolerance—thne.ws/1M9xOPL",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935581523202518/?type=3,2015-10-23 01:32:51,639,115,64
163974433696568_935573266536677,"The Sangh Parivar has an ever-expanding periphery now: organisations set up with ""RSS inspiration"" by Sangh volunteers.",Making sense of RSS constellation,link,http://www.thehindu.com/news/national/making-sense-of-rss-constellation/article7793311.ece?homepage=true,2015-10-23 01:05:00,253,6,7
163974433696568_935568913203779,U.S. has categorically ruled out any role for itself in Indo-Pak peace process unless both the countries jointly ask for it—thne.ws/1LQHenx,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935568913203779/?type=3,2015-10-23 00:38:28,448,51,17
163974433696568_935565049870832,We are getting closer and closer to the announcement we had promised! ONLY 3 MORE DAYS! What could it be?,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935565049870832/?type=3,2015-10-23 00:34:29,44,3,1
163974433696568_935549516539052,Attackers said his writings were anti-Hindu as he talked about the caste system.,Young Dalit writer targeted in Davanagere,link,http://www.thehindu.com/news/national/karnataka/young-dalit-writer-targeted-in-davanagere/article7793036.ece?homepage=true,2015-10-23 00:05:40,587,123,185
163974433696568_935431663217504,‘Our society now openly displays its prejudices’ - #RomilaThapar talks to Ziya Us Salam.,An interview with historian Romila Thapar,link,http://thne.ws/1kx8A84,2015-10-22 23:30:00,222,16,47
163974433696568_935441649883172,#Sehwag scintillates with a century #RanjiTrophy,Ranji Trophy 2015-16: Karnataka versus Haryana Ranji trophy match,link,http://thne.ws/1MHcEsQ,2015-10-22 23:15:00,399,2,9
163974433696568_935440576549946,#NEUFC seeks to continue uptick against #ATK #ISL2015,NEUFC seeks to continue uptick against ATK,link,http://thne.ws/1MHcfqj,2015-10-22 23:00:00,73,3,0
163974433696568_935439699883367,"#ViratKohli, spinners keep series alive. #IndvsSA",The Hindu,link,http://thne.ws/1MHbJbW,2015-10-22 22:45:01,123,4,0
163974433696568_935532496540754,,Chennai Connect at The Hindu,photo,https://www.facebook.com/ChennaiConnect/photos/a.284641698225085.67123.284624728226782/983189788370269/?type=3,2015-10-22 22:44:21,156,1,0
163974433696568_935438726550131,"The Sangh Parivar has an ever-expanding periphery now: organisations set up with ""RSS inspiration"" by Sangh volunteers.",Making sense of RSS constellation,link,http://thne.ws/1kxda67,2015-10-22 22:30:01,1180,26,39
163974433696568_935438009883536,South Africa would benefit if Test tracks aid batting - #ShaunPollock talks to #TheHindu,An interview with Shaun Pollock,link,http://thne.ws/1kxcGNl,2015-10-22 22:15:01,94,1,0
163974433696568_935437493216921,Injury-hit Goa snatches thrilling win #ISL2015,ISL 2015: Injury-hit Goa snatches thrilling win,link,http://thne.ws/1kxcldL,2015-10-22 22:00:00,114,2,0
163974433696568_935437026550301,Today's cartoon by Keshav. #FringeElements,"Cartoonscape — October 23, 2015",link,http://thne.ws/1kxbxWh,2015-10-22 21:45:00,354,9,45
163974433696568_935435456550458,EDITORIAL | The task before Canada's #JustinTrudeau now is to live up to the formidable expectations.,The message from Canada,link,http://www.thehindu.com/opinion/editorial/the-message-from-canada/article7792979.ece,2015-10-22 21:15:00,64,1,0
163974433696568_935434206550583,"In #Bihar, ‘development’ comes laced with #caste.",It’s 'sushasan' vs. development,link,http://thne.ws/1kx9mlo,2015-10-22 21:00:01,77,6,4
163974433696568_935490823211588,,An interview with Shaun Pollock,link,http://www.thehindu.com/sport/cricket/south-africa-would-benefit-if-test-tracks-aid-batting/article7793305.ece,2015-10-22 20:33:30,54,0,2
163974433696568_935490486544955,,Khanderi wicket swallows 20 on day 1,link,http://www.thehindu.com/sport/cricket/khanderi-wicket-swallows-20-on-day-1/article7793569.ece,2015-10-22 20:32:21,89,3,0
163974433696568_935490429878294,,Day one report of Andhra-UP Ranji match,link,http://www.thehindu.com/sport/cricket/andhra-restricts-uttar-pradesh/article7793572.ece,2015-10-22 20:32:08,70,0,0
163974433696568_935490243211646,,Ranji Trophy 2015-16: Karnataka versus Haryana Ranji trophy match,link,http://www.thehindu.com/sport/cricket/ranji-trophy-201516-karnataka-versus-haryana-ranji-trophy-match/article7792839.ece,2015-10-22 20:31:11,47,1,0
163974433696568_935430656550938,"Let down by both carrot and stick | The U.S. has ended up as an enabler of Pakistan’s dysfunction, writes Husain Haqqani.",U.S-Pakistan relationship: Let down by both carrot and stick,link,http://thne.ws/1kx85ej,2015-10-22 20:30:01,111,0,7
163974433696568_935431576550846,‘Our society now openly displays its prejudices’ - #RomilaThapar talks to Ziya Us Salam.,An interview with historian Romila Thapar,link,http://thne.ws/1kx8A84,2015-10-22 20:30:00,608,38,105
163974433696568_935441583216512,#Sehwag scintillates with a century #RanjiTrophy,Ranji Trophy 2015-16: Karnataka versus Haryana Ranji trophy match,link,http://thne.ws/1MHcEsQ,2015-10-22 20:15:01,262,3,3
163974433696568_935440543216616,#NEUFC seeks to continue uptick against #ATK #ISL2015,NEUFC seeks to continue uptick against ATK,link,http://thne.ws/1MHcfqj,2015-10-22 20:00:00,152,4,1
163974433696568_935439519883385,"#ViratKohli, spinners keep series alive. #IndvsSA",The Hindu,link,http://thne.ws/1MHbJbW,2015-10-22 19:45:00,209,3,2
163974433696568_935438606550143,"The Sangh Parivar has an ever-expanding periphery now: organisations set up with ""RSS inspiration"" by Sangh volunteers.",Making sense of RSS constellation,link,http://thne.ws/1kxda67,2015-10-22 19:30:01,1525,71,56
163974433696568_935437926550211,South Africa would benefit if Test tracks aid batting - #ShaunPollock talks to #TheHindu,An interview with Shaun Pollock,link,http://thne.ws/1kxcGNl,2015-10-22 19:10:00,87,1,2
163974433696568_935437453216925,Injury-hit Goa snatches thrilling win #ISL2015,ISL 2015: Injury-hit Goa snatches thrilling win,link,http://thne.ws/1kxcldL,2015-10-22 18:50:00,93,0,0
163974433696568_935436983216972,Today's cartoon by Keshav. #FringeElements,"Cartoonscape — October 23, 2015",link,http://thne.ws/1kxbxWh,2015-10-22 18:30:00,969,31,103
163974433696568_935436483217022,"EDITORIAL | Unless Indian society makes amends, such incidents will keep sullying the country’s name. #DalitMurders",Dalits as easy targets,link,http://thne.ws/1kxaXI7,2015-10-22 18:10:00,307,38,61
163974433696568_935435343217136,EDITORIAL | The task before Canada's #JustinTrudeau now is to live up to the formidable expectations.,The message from Canada,link,http://www.thehindu.com/opinion/editorial/the-message-from-canada/article7792979.ece,2015-10-22 17:50:01,82,1,2
163974433696568_935433653217305,"In #Bihar, ‘development’ comes laced with #caste.",It’s 'sushasan' vs. development,link,http://thne.ws/1kx9mlo,2015-10-22 17:30:00,193,8,7
163974433696568_935431456550858,‘Our society now openly displays its prejudices’ - #RomilaThapar talks to Ziya Us Salam,An interview with historian Romila Thapar,link,http://thne.ws/1kx8A84,2015-10-22 17:00:01,605,46,178
163974433696568_935430516550952,"Let down by both carrot and stick | The U.S. has ended up as an enabler of Pakistan’s dysfunction, writes Husain Haqqani",U.S-Pakistan relationship: Let down by both carrot and stick,link,http://thne.ws/1kx85ej,2015-10-22 16:41:16,205,9,17
163974433696568_935314959895841,"At the end of 46 overs, South Africa 246 for 7. 54 runs needed. #IndvsSA",South Africa tour of India: India versus South Africa ODI series — India versus South Africa...,link,http://thne.ws/1hW0ynb,2015-10-22 10:38:21,441,3,7
163974433696568_935310623229608,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041732772538481,2015-10-22 10:30:17,94,2,0
163974433696568_935309886563015,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/965546863517474/?type=3,2015-10-22 10:29:40,77,1,0
163974433696568_935301536563850,"Teacher, student killed in stabbing attack on Swedish school. thne.ws/1NpJ6TB",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935301536563850/?type=3,2015-10-22 10:20:01,127,2,2
163974433696568_935291159898221,"VK Singh's statement is shameful and prosecutable under SC/ST Act.: Delhi CM Kejriwal. AAP to file case. On the Faridabad Dalit children burning, VK Singh had earlier said the government cannot be blamed if somebody throws a stone at a dog. He later clarified his statement.
http://bit.ly/1kvpcgh",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935291159898221/?type=3,2015-10-22 10:10:00,1362,310,172
163974433696568_935301659897171,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041724272539331,2015-10-22 10:05:00,22,0,0
163974433696568_935300196563984,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041722885872803,2015-10-22 09:59:49,34,0,0
163974433696568_935288226565181,Pakistan set to become fifth largest n-power by 2025: report. http://bit.ly/1Gss5s2,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935288226565181/?type=3,2015-10-22 09:50:00,614,178,58
163974433696568_935292979898039,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041716265873465,2015-10-22 09:38:09,32,0,0
163974433696568_935285629898774,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/965514073520753/?type=3,2015-10-22 09:15:12,130,5,0
163974433696568_935284886565515,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041704969207928,2015-10-22 09:13:14,44,0,0
163974433696568_935276726566331,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041696282542130,2015-10-22 08:48:39,68,0,0
163974433696568_935270966566907,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041691582542600,2015-10-22 08:37:21,71,1,0
163974433696568_935268613233809,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041684032543355,2015-10-22 08:31:04,37,0,0
163974433696568_935264623234208,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041680299210395,2015-10-22 08:24:24,29,0,0
163974433696568_935258163234854,"From Roof & Floor, The Hindu Group.",Roofandfloor.com,photo,https://www.facebook.com/roofandfloor/photos/a.606536676146388.1073741828.517937518339638/708234019309986/?type=3,2015-10-22 08:15:40,113,0,0
163974433696568_935254679901869,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041670299211395,2015-10-22 08:14:03,33,1,0
163974433696568_935242919903045,Nike adds a 'Back to the Future' twist to its soon-to-be launched sneakers. Find out what it will be: thne.ws/1MGb1LY,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935242919903045/?type=3,2015-10-22 08:04:00,93,1,0
163974433696568_935238346570169,Prime Minister Narendra Modi inaugurates the 'Garuda-shaped' terminal at Tirupati airport. http://bit.ly/1jVIxqt,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935238346570169/?type=3,2015-10-22 07:54:00,7157,36,197
163974433696568_935243339903003,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041663315878760,2015-10-22 07:51:50,41,0,0
163974433696568_935238119903525,Swiss banking group Credit Suisse considers moving UK jobs to India. thne.ws/1Gs7NPv,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935238119903525/?type=3,2015-10-22 07:44:00,258,7,25
163974433696568_935236516570352,Sri Lanka President calls all-party meet on U.N. resolution. thne.ws/1Gs7ynB,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935236516570352/?type=3,2015-10-22 07:27:31,173,2,3
163974433696568_935229929904344,"Modi pops a few surprises at the foundation stone laying ceremony for people of  new Andhra Pradesh capital, Amaravati. thne.ws/1Gs5SKR",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935229929904344/?type=3,2015-10-22 07:14:05,3652,34,76
163974433696568_935228056571198,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041650705880021/?type=3,2015-10-22 07:08:06,335,2,0
163974433696568_935226833237987,"Reliance Communication in talks with BSNL, Vodafone, Idea for 3G-ICR like 2G deal thne.ws/1Gs55JS",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935226833237987/?type=3,2015-10-22 07:04:34,207,5,6
163974433696568_935218983238772,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041648195880272,2015-10-22 06:58:18,14,0,0
163974433696568_935216553239015,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041645912547167,2015-10-22 06:48:56,20,0,0
163974433696568_935216283239042,"Police shoot masked man after attack on Swedish school.1 teacher killed, 4 pupils injured.  thne.ws/1Gs2Xlk",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935216283239042/?type=3,2015-10-22 06:48:27,98,3,7
163974433696568_935215846572419,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041645469213878,2015-10-22 06:47:02,30,1,0
163974433696568_935213196572684,"Has the bombing in August affected tourist flow to Thailand? Not at all. In fact, Thailand’s tourism council is forecasting a record 30.3 million visitors this year.  thne.ws/1Gs1co2",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935213196572684/?type=3,2015-10-22 06:37:48,212,3,8
163974433696568_935209729906364,Complainant to withdraw assault case against Amit Mishra. thne.ws/1GrZAuC,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935209729906364/?type=3,2015-10-22 06:25:14,130,1,0
163974433696568_935208863239784,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041639542547804,2015-10-22 06:21:37,48,1,0
163974433696568_935200096573994,Bihar Polls outcome will have no bearing on Modi govt: Congress leader Digvijaya Singh. Read-  thne.ws/1GrWAOT,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935200096573994/?type=3,2015-10-22 06:13:00,184,58,5
163974433696568_935200489907288,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041630342548724,2015-10-22 06:03:45,13,1,0
163974433696568_935200149907322,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041630342548724,2015-10-22 06:02:12,15,1,0
163974433696568_935196619907675,"Small episodes happen but these cannot distort Indian culture, Hindu culture, says RSS chief Mohan Bhagwat. thne.ws/1jVuzVw",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935196619907675/?type=3,2015-10-22 06:00:00,1481,206,54
163974433696568_935197826574221,Urdu poet Munawwar Rana to meet Prime Minister Narendra Modi. Rana was one of the litterateurs who returned Sahitya Akademi award. thne.ws/1GrVjHD,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935197826574221/?type=3,2015-10-22 05:54:13,511,70,10
163974433696568_935197126574291,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041627595882332,2015-10-22 05:49:54,23,1,0
163974433696568_935196816574322,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041627259215699,2015-10-22 05:48:22,52,2,0
163974433696568_935194739907863,Yale University & New Delhi-based Ashoka University expanding their collaboration. thne.ws/1jVwhpS,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935194739907863/?type=3,2015-10-22 05:39:46,318,5,8
163974433696568_935189409908396,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041616985883393/?type=3,2015-10-22 05:18:25,115,0,0
163974433696568_935188739908463,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041616405883451,2015-10-22 05:15:37,45,0,0
163974433696568_935186833241987,"Foundation stone for Amaravati, new Andhra Pradesh capital, was laid today. But a long, winding road has led to it. Here's a look at the timeline of events that has happened since the bifurcation:  thne.ws/1jVtgG1",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935186833241987/?type=3,2015-10-22 05:11:31,5318,23,245
163974433696568_935183209909016,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041612002550558/?type=3,2015-10-22 04:59:10,112,0,0
163974433696568_935182306575773,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1041610879217337,2015-10-22 04:57:06,45,0,0
163974433696568_935179923242678,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1041609405884151/?type=3,2015-10-22 04:50:58,226,0,0
163974433696568_935178013242869,Who will be heading #DMK in 2016 TN Assembly polls? Election in-charge for all 32 districts announced. thne.ws/1jVqiBA,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935178013242869/?type=3,2015-10-22 04:46:32,52,7,2
163974433696568_935175593243111,General V.K. Singh gets flak for 'Dog remark' on Faridabad Dalit children burning. He also clarifies on Twitter saying he 'did not intend to draw an analogy between the Faridabad incident and stoning of a dog. thne.ws/1W706p0,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/935175593243111/?type=3,2015-10-22 04:39:59,614,140,44
