status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150715586389999,"""As long as Donald J. Trump remains a private citizen, the worst he can do is to throw up an ugly apartment building or hotel in your neighborhood,"" writes Gail Collins. ""But the president thing is no longer a joke."" Read on in The New York Times Opinion Section.",The Donald Trump Days of Christmas,link,http://nyti.ms/1OMYU0E,2015-12-24 09:55:01,539,61,71
5281959998_10150715580144999,"Michoacán is no North Pole. Yet it celebrates Christmas every day of the year all the same, as a production center of handmade ornaments for the Mexican, American and Canadian markets.",A Christmas Economy Thrives All Year in the Mountains of Mexico,link,http://nyti.ms/1PmcAmh,2015-12-24 09:25:00,383,14,63
5281959998_10150715583259999,Several of the surviving hostages and their families said that reparations were long overdue and would serve as an important symbol.,"Americans Held Hostage in Iran Win Compensation, 36 Years Later",link,http://nyti.ms/1OpFvZC,2015-12-24 08:55:01,319,35,46
5281959998_10150715578239999,"Quote of the Day: ""We know far too many people who have been caught up in gun violence in this country. And we can do something about it."" — Kathleen Behrens, the NBA's president for social responsibility and player programs, on the league’s advertising campaign on gun violence.",N.B.A. Lends Its Name and Its Stars to Campaign Against Gun Violence,link,http://nyti.ms/1MwdZC2,2015-12-24 08:25:03,634,44,62
5281959998_10150715400379999,Here are the travel apps to keep.,12 Travel Apps Worth Keeping in 2016,link,http://nyti.ms/1PlEznR,2015-12-24 07:55:00,90,12,38
5281959998_10150715447444999,Some of the biggest banks will not accept New York City's new IDs.,"Banks Reject New York City IDs, Leaving ‘Unbanked’ on Sidelines",link,http://nyti.ms/1QNg2cL,2015-12-24 06:56:01,611,107,134
5281959998_10150715362554999,A comforting start to the day.,Blueberry Coconut Oatmeal Pudding Recipe,link,http://nyti.ms/1khUpD0,2015-12-24 05:55:00,915,39,200
5281959998_10150715445844999,"""What no one tells you when you become the new woman in an already intact family is that your needs and routines, sexual and otherwise, come last.""","A Stepmother, Losing Her Marbles",link,http://nyti.ms/1QNfsvA,2015-12-24 03:55:01,733,87,78
5281959998_10150715443974999,The deadly Shenzhen landslide is the latest example of the perils of China's rapid growth.,Shenzhen Landslide Casts Shadow Over China’s Success Story,link,http://nyti.ms/1QNeJdZ,2015-12-24 02:55:02,246,23,50
5281959998_10150715449744999,The future of photography may no longer need a lens.,Photography Without a Lens? Future of Images May Lie in Data,link,http://nyti.ms/1QNgmIx,2015-12-24 01:55:00,510,46,253
5281959998_10150715471919999,Suspicions mount that ailing President Abdelaziz Bouteflika is no longer running Algeria.,Who Runs Algeria? Many Doubt It’s Ailing President Abdelaziz Bouteflika,link,http://nyti.ms/1ZqlaVP,2015-12-24 01:25:03,242,30,65
5281959998_10150715438869999,The Americans who were killed by a suicide bomber were part of an Air Force team trained in counterterrorism.,"Family, Football and Quiet Pride Defined Service Members Killed in Afghanistan",link,http://nyti.ms/1QNcFT9,2015-12-24 00:55:00,656,57,102
5281959998_10150715443144999,"“It was so exciting to hear a millionaire or a head of state ask, in a little boy’s voice, for the one thing that only you could provide.”","Fernande Grudet, Brothel Owner Known as Madame Claude, Dies at 92",link,http://nyti.ms/1QNexLI,2015-12-24 00:25:01,758,48,173
5281959998_10150715433439999,"Cassettes are making a comeback. Some record labels are tapes-only. Really.

(via The New York Times Opinion Section)",Our Misplaced Nostalgia for Cassette Tapes,link,http://nyti.ms/1QNaIWW,2015-12-23 23:55:01,1351,161,580
5281959998_10150715402109999,"How the ban on microbeads, found in facial scrubs and toothpaste, sailed through Congress.",Ban on Microbeads Proves Easy to Pass Through Pipeline,link,http://nyti.ms/1PlF1T3,2015-12-23 23:25:00,3552,99,386
5281959998_10150715442464999,"Black Lives Matter protesters were met by about 200 police officers, who ushered them out of the rotunda of the Mall of America.",‘Black Lives Matter’ Protesters Gather; Mall of America Is Shut in Response,link,http://nyti.ms/1QNdA64,2015-12-23 22:55:31,705,259,120
5281959998_10150715432924999,"No matter who wins in 2016, the reckless abandonment of the norms of political discourse has profound implications. 

(via The New York Times Opinion Section)","Trump, Obama and the Assault on Political Correctness",link,http://nyti.ms/1QNacbh,2015-12-23 22:25:01,739,151,119
5281959998_10150715368399999,"Our readers shared memories of siblings and friends, parents and grandparents, soulmates and adventure buddies. 

We invite you to read their tributes and share your own memories of someone close to you who died in 2015.",The Lives They Loved,link,http://www.nytimes.com/interactive/projects/storywall/the-lives-they-loved-2015?smid=fb-nytimes&smtyp=cur,2015-12-23 21:55:01,456,13,71
5281959998_10150715401319999,"The biggest fitness takeaway from 2015 is the surprising link between fitness and brain health.

For a nimble mind and shapely brain, we must be physically active, but not for as long as many of us might fear or in the ways that many of us might guess.","Fit Body, Fit Brain and Other Fitness Trends",link,http://nyti.ms/1PlEIYH,2015-12-23 21:25:01,1473,50,628
5281959998_10150714228074999,"During the 1,000-mile Iditarod Trail Sled Dog Race in March, Marcelle Fressineau arrived at a checkpoint after a run of more than 100 miles. 

See the most memorable photos of 2015: http://nyti.ms/1IkZsyp

Photo: Katie Orlinsky for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150714228074999/?type=3,2015-12-23 20:55:00,769,20,53
5281959998_10150715386689999,"3 polar bears at the San Diego Zoo got a surprise gift of nearly 26 tons of snow, and the result was total bliss.","Video: Snow in San Diego, for the Polar Bears",link,http://nyti.ms/1PlBMLp,2015-12-23 20:25:01,8698,414,1317
5281959998_10150715384589999,Who loses the most when a start-up stumbles? Rank-and-file employees.,"When a Unicorn Start-Up Stumbles, Its Employees Get Hurt",link,http://nyti.ms/1khXL9g,2015-12-23 19:55:01,402,44,125
5281959998_10150714719739999,"One of our most-engaging pieces of 2015: For 110 days and across 2 seas and 3 oceans, crews stalked a fugitive ship considered the world's most notorious poacher.","A Renegade Trawler, Hunted for 10,000 Miles by Vigilantes",link,http://nyti.ms/1LPadaE,2015-12-23 19:25:01,1579,45,341
5281959998_10150715372634999,"While other Republican candidates tread carefully to avoid antagonizing Donald J. Trump's supporters, for Hillary Clinton, hitting hard appears relatively risk-free.",Hillary Clinton Seizes on Donald Trump’s Remarks to Galvanize Women,link,http://nyti.ms/1V9uwmo,2015-12-23 18:55:06,1053,269,74
5281959998_10150715361809999,How to interpret these frames is being fiercely debated by prosecution experts and those hired by the family of Tamir Rice.,Six Video Frames at the Center of the Tamir Rice Case,link,http://nyti.ms/1Irgg6I,2015-12-23 18:25:12,163,45,18
5281959998_10150715336864999,A surprising discovery about how brain cancers grow could help fight the disease.,Brain Cancers Reveal Novel Genetic Disruption in DNA,link,http://nyti.ms/1Ti4yMm,2015-12-23 17:25:07,1072,43,329
5281959998_10150715327999999,"Her campaign shared ""7 things Hillary Clinton has in common with your abuela."" Critics pushed back with #NotMyAbuela.","Hillary Clinton Is ‘Not My Abuela,’ Critics Say",link,http://nyti.ms/1OaXJMn,2015-12-23 17:05:14,930,295,301
5281959998_10150715259624999,"""If I were elected president, the foxes would no longer guard the henhouse. To ensure the safety and soundness of our banking system, we need to fundamentally restructure the Fed’s governance system to eliminate conflicts of interest,"" writes Bernie Sanders in The New York Times Opinion Section.","Bernie Sanders: To Rein In Wall Street, Fix the Fed",link,http://nyti.ms/1mAKNFj,2015-12-23 16:55:01,3329,166,443
5281959998_10150715288589999,Just a little something for the road.,Traveling Over the Holiday? 18 Snacks to Make and Take With You,link,http://nyti.ms/1ThHflJ,2015-12-23 16:25:11,368,16,130
5281959998_10150715274374999,Even the Kennedys had trouble getting the family to sit still for a Christmas portrait.,A Very Merry Presidential Christmas,link,http://nyti.ms/1ThQulN,2015-12-23 15:55:13,2729,74,226
5281959998_10150715262759999,"With some help from El Niño, 2015 will almost certainly finish out its run as the hottest year on record.",A Fitting End for the Hottest Year on Record,link,http://nyti.ms/1J4AOlz,2015-12-23 15:25:05,547,42,106
5281959998_10150715248129999,"""If a person shuts a door in someone’s face, this is very difficult. When a door is opened, they no longer feel humiliated.""",Father of Drowned Syrian Boy to Deliver Christmas Message to Britons,link,http://nyti.ms/1J4Hhgv,2015-12-23 14:55:10,1128,70,138
5281959998_10150715248119999,"""The Islamic State was not created by removing Saddam Hussein’s regime; it is the afterlife of that regime."" Read on in The New York Times Opinion Section.",How Saddam Hussein Gave Us ISIS,link,http://nyti.ms/1ThZHut,2015-12-23 14:55:10,1213,341,493
5281959998_10150715241354999,"Seth McFarlane's new animated series ""Bordertown"" may be something of a turning point in the way the border gets seen in the American media. 

Will you watch it?",This Season’s Breakout Star: The Border,link,http://nyti.ms/1QXqKvR,2015-12-23 14:42:00,1304,106,216
5281959998_10150715233009999,"Remembering 29 artists, innovators and thinkers we lost in 2015.",The Lives They Lived,link,http://nyti.ms/1RGZ2VQ,2015-12-23 14:25:06,958,29,408
5281959998_10150715218219999,"""We’re a values-based, family-centered, Christ-focused state. We don't need more death and destruction on our highways from people drinking on Christmas.""","Indiana Allows Christmas Alcohol Sales, but Many Aren’t Celebrating",link,http://nyti.ms/1J4CXOf,2015-12-23 13:55:07,500,316,141
5281959998_10150715204869999,"Matchmaking endures. But love still manages to arrive unexpectedly.

How did you meet your spouse? Share your story in the comments.",10 Newlyweds Share the Unexpected Ways They Met,link,http://nyti.ms/1J4ALpR,2015-12-23 13:25:13,1123,378,155
5281959998_10150715182809999,"The cartoon, by the Pulitzer Prize-winning cartoonist Ann Telnaes, was replaced by a note from The Washington Post's editorial page editor.",Ted Cruz Cartoon Is Pulled by Washington Post,link,http://nyti.ms/1OafBqD,2015-12-23 12:55:01,3598,1298,554
5281959998_10150715077759999,"Mariah Carey wants us to want her, to need her. She's become to Christmas what the pumpkin spice latte is to fall.",Mariah Carey’s List Is Short: All She Wants Is Immortality,link,http://nyti.ms/1kgKDB2,2015-12-23 12:25:00,812,150,70
5281959998_10150715137844999,Why Americans tend not to move very far from their parents.,The Typical American Lives Only 18 Miles From Mom,link,http://nyti.ms/1NCxfSt,2015-12-23 11:55:01,3742,538,1983
5281959998_10150715142979999,A member of the family said they had reached the boarding gate when they were abruptly told they could not board.,Barring of British Muslim Family Flying to Disneyland Touches Nerve,link,http://nyti.ms/1U4O2ze,2015-12-23 11:26:01,1197,542,415
5281959998_10150715122469999,"If there is a war on Christmas, Christmas is winning.",Nonstop Music Is One Sign Christmas Isn’t Fading,link,http://nyti.ms/1Pl1tfi,2015-12-23 10:55:01,261,30,31
5281959998_10150715115644999,"""We know far too many people who have been caught up in gun violence in this country,"" said the NBA's president of social responsibility and player programs. ""And we can do something about it.""",N.B.A. Lends Its Name and Its Stars to Campaign Against Gun Violence,link,http://nyti.ms/1MwdZC2,2015-12-23 10:27:01,7684,181,863
5281959998_10150714780304999,"In a helicopter in Africa, on a camel in Jerusalem and underwater in Melbourne: St. Nick has been popping up all over the place ahead of his busy day. http://nyti.ms/1mgri4n

Photos, clockwise from top: Jeon Heon-Kyun/EPA; Sia Kambou/AFP — Getty Images; Julian Smith/EPA; Manuel Silvestri/Reuters",Photos from The New York Times's post,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150714780049999/?type=3,2015-12-23 10:25:01,2476,41,460
5281959998_10150715081214999,"Donald J. Trump called Hillary Clinton's mid-debate bathroom break ""disgusting."" Frank Bruni says it's ""the rare man-child who finds that worthy of ridicule.""

Read on in The New York Times Opinion Section.","Blood, Sweat and Trump",link,http://nyti.ms/1OnqMy9,2015-12-23 09:55:00,8346,776,1309
5281959998_10150715088449999,"Happy holidays from The Beatles: As of 12:01 a.m. on Dec. 24, the band's music will finally be available on streaming services worldwide.","Beatles Fans, Start Your Streaming Playlists",link,http://nyti.ms/1mgr0KE,2015-12-23 09:25:01,2096,95,1074
5281959998_10150715054124999,"Little Havana has shaped thousands of Cuban refugees into success stories, from Marco Rubio to the rapper Pitbull. But a reporter who grew up there fears its demise.",Assignment America: Little Havana,link,http://nyti.ms/1RFT2wz,2015-12-23 08:55:01,453,17,85
5281959998_10150715070974999,"Quote of the Day: ""Maybe it's the kind of wonderful thing where the lamb lies down with the lion, but maybe it is the end of the world."" — Abe Schoener, a winemaker, on the unusually warm December weather in New York City.",Unseasonable Greetings in a New York Searching for Jack Frost,link,http://nyti.ms/1OnnLht,2015-12-23 08:25:00,280,30,40
5281959998_10150715051809999,Photos from a year on the presidential campaign trail.,Before the First Votes Were Ever Cast - Politics,link,http://nyti.ms/1O98hvy,2015-12-23 07:55:01,211,30,8
5281959998_10150714918924999,"""I’ve learned to not take our blue skies for granted as they’re the exception, not the rule, unfortunately.""

What is your experience with air pollution where you live?","In the Dirtiest Cities, Air Pollution Forces Life Changes",link,http://nyti.ms/1Pjx7Yx,2015-12-23 07:25:01,475,58,107
5281959998_10150715044494999,"One of the puzzles of Europe's migrant crisis is why refugees choose to make the perilous sea crossing from Turkey to Greece rather than walking across a seemingly accessible land border from Turkey into Bulgaria. The answer, say many refugees, is the ruthlessness of the Bulgarian border agencies.",Bulgarian Border Police Accused of Abusing Refugees,link,http://nyti.ms/1IpMVtu,2015-12-23 06:55:01,379,53,88
5281959998_10150714709534999,"One of our favorites pieces of 2015: A sense of perspective is unavoidable from 22,000 miles out.",Japan’s New Satellite Captures an Image of Earth Every 10 Minutes,link,http://nyti.ms/1CtFj6l,2015-12-23 06:25:00,1439,46,238
5281959998_10150714910489999,"Those charged with a crime or civil securities fraud used to keep quiet. But in the age of social media, those days are gone.","For Martin Shkreli and Others, ‘No Comment’ Is Not in the Script",link,http://nyti.ms/1V5sZ0J,2015-12-23 05:55:00,323,46,61
5281959998_10150714889639999,Donald J. Trump's tax plan would benefit the wealthiest Americans the most while saddling the economy with trillions in new debt.,Analysis of Donald Trump Tax Plan Sees a Boon for Wealthy and Trillions in Debt,link,http://nyti.ms/1V5jgav,2015-12-23 04:55:01,5510,789,3023
5281959998_10150714908974999,"You asked, we answered: Does weight loss reverse a fatty liver?",Ask Well: Can You Reverse Fatty Liver?,link,http://nyti.ms/1V5sx2m,2015-12-23 03:55:02,473,82,183
5281959998_10150714908169999,A Minnesota judge granted in part a request by the Mall of America for a restraining order against Black Lives Matter activists.,Judge Bars Black Lives Matter Organizers From Mall Protest,link,http://nyti.ms/1V5rSy2,2015-12-23 01:55:01,754,224,100
5281959998_10150714777804999,"A good photo book is ""as essential a part of the culture as a good jazz album or a book of poems."" Here are some of the year's best.",The Best Photo Books of 2015,link,http://www.nytimes.com/interactive/2015/12/21/magazine/2015-best-photography-books.html?smid=fb-nytimes&smtyp=cur,2015-12-23 00:55:00,844,49,320
5281959998_10150714851149999,"“To get to the place where we’re saving more than 90 percent, it’s like getting to the moon.” (via The New York Times Opinion Section)",How Smart Animal Shelters Aim for 'Zero Kill',link,http://nyti.ms/1V4WeAD,2015-12-23 00:25:01,1633,54,469
5281959998_10150714135989999,One of 2015's most popular stories from The New York Times - Modern Love: What she would tell her newly married friends if it wouldn't get her kicked out of the reception.,The Wedding Toast I’ll Never Give,link,http://nyti.ms/1Jl1VTo,2015-12-22 23:55:01,4243,159,812
5281959998_10150714866049999,"Larry Wilmore delivers earnest exhaustion, frustration and good-old finger-wagging on ""The Nightly Show.""","For Larry Wilmore, a Wagging Finger Replaces a Wink on ‘The Nightly Show’",link,http://nyti.ms/1RF0tnN,2015-12-22 23:25:01,558,39,64
5281959998_10150714901384999,"So many Christmas cookies, so little time.",Christmas Cookie Plate,link,http://nyti.ms/1V5nxLh,2015-12-22 22:55:01,577,30,202
5281959998_10150714869279999,Hillary Clinton's bathroom break and the real meaning of a place to seek relief. (via The New York Times Opinion Section),The Year of the Toilet,link,http://nyti.ms/1RF2m3O,2015-12-22 22:25:01,988,150,178
5281959998_10150714868894999,"President Barack Obama promised that he would spend the remainder of his presidency trying to combat discrimination against lesbian, gay, bisexual and transgender Americans.","Resolute Obama Marks 5 Years After ‘Don’t Ask, Don’t Tell’",link,http://nyti.ms/1RF1XON,2015-12-22 21:55:01,1938,144,123
5281959998_10150714871649999,A newly disclosed list from 1959 shows the U.S.'s potential targets for atomic bombers in the event of war with the Soviet Union.,1950s U.S. Nuclear Target List Offers Chilling Insight,link,http://nyti.ms/1RF2Re0,2015-12-22 21:26:57,1156,98,404
5281959998_10150714858844999,"Prosecutors say Alonzo Knowles, 23, hacked celebrities’ email accounts, collecting scripts, IDs and sexually explicit videos.",U.S. Says Hacker Stole IDs and Unreleased Scripts From Host of Celebrities,link,http://nyti.ms/1REYsaV,2015-12-22 20:55:44,183,33,28
5281959998_10150714844984999,“I feel like the Muslim community does need to do more. We had a shooter from our mosque do this.”,U.S. Muslims Begin to Publicly Confront Questions on Islam and Violence,link,http://nyti.ms/1V4TWkV,2015-12-22 20:25:00,1670,147,247
5281959998_10150714696449999,"Critics call her ""incandescent"" and ""transcendent.""",The Actress Cynthia Erivo Rises With ‘The Color Purple’,link,http://nyti.ms/1mfJPOd,2015-12-22 20:10:01,429,15,33
5281959998_10150714226734999,"A man tried to save his child as Hungarian police officers fired tear gas, pepper spray and water cannons at migrants trying to cross into the country.

See more photos from the Year in Pictures: http://nyti.ms/1IkZsyp

Photo: Sergey Ponomarev for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150714226734999/?type=3,2015-12-22 19:55:00,2571,347,707
5281959998_10150714812884999,The gang's all here. (From our friends at The New York Times Food),Our Most Popular Pasta Recipes of 2015,link,http://nyti.ms/1V4ApRJ,2015-12-22 19:25:00,2057,129,1136
5281959998_10150714614194999,"Al Fatah Pesantren in Yogyakarta, Indonesia, is the only Muslim academy or madrasa for transgender people in the world, its leader says.",Transgender Muslims Find a Home for Prayer in Indonesia,link,http://nyti.ms/1OliK99,2015-12-22 18:55:01,1749,120,335
5281959998_10150714240874999,"One of our most memorable pieces of 2015 was written by the late Oliver Sacks: ""I have been a sentient being, a thinking animal, on this beautiful planet, and that in itself has been an enormous privilege and adventure."" 

Read on in The New York Times Opinion Section.",Oliver Sacks on Learning He Has Terminal Cancer,link,http://nyti.ms/1mfceUI,2015-12-22 18:25:01,4154,89,818
5281959998_10150714735514999,"The rate of suspected hate crimes against Muslims in the U.S. has tripled since the attacks in Paris, one recent analysis found.",American Muslims Under Attack After San Bernardino and Paris Terror,link,http://nyti.ms/1J3ry19,2015-12-22 17:55:01,778,211,229
5281959998_10150714610174999,Is a portable smartphone breathalyzer accurate enough to guide an impaired driver?,Turning Your Smartphone into a Breathalyzer,link,http://nyti.ms/1OlhZNp,2015-12-22 16:55:01,130,34,17
5281959998_10150714768919999,"Lakeisha Holloway, accused of driving her car into a crowd in Las Vegas, killing 1 person and injuring dozens more, had been chased out of parking lots where she and her daughter were attempting to sleep, according to a police report.","Once Praised as Role Model, Suspect in Las Vegas Crash Fell on Hard Times",link,http://nyti.ms/1Om2BQK,2015-12-22 16:40:00,358,162,81
5281959998_10150714622389999,"Short of building a fort around our desks using empty boxes and half-functioning umbrellas, headphones are the only ""Do Not Disturb"" signs we have left. (via The New York Times Styles)",Now Playing in Your Headphones: Nothing,link,http://nyti.ms/1mfF3jR,2015-12-22 16:25:00,2236,186,600
5281959998_10150714729454999,"""I want to prove that the Iraqi woman has her own existence in society, she has her rights like men,"" said the winner, 20-year-old Shaima Qassem Abdelrahman.",First Miss Iraq Is Crowned Since 1972,link,http://nyti.ms/1mfT54T,2015-12-22 15:55:01,3980,207,391
5281959998_10150714698609999,No one has mastered Snapchat like DJ Khaled.,"For DJ Khaled, Snapchat Is a Major Key to Success",link,http://nyti.ms/1mfKcbr,2015-12-22 15:25:01,8560,708,639
5281959998_10150714702654999,"Spoiler alert: In the end, the global economy collapses.","What ‘The Big Short’ Gets Right, and Wrong, About the Housing Bubble",link,http://nyti.ms/1mfKD5H,2015-12-22 14:55:01,410,40,61
5281959998_10150714704894999,"""The Great British Bake Off"" is, at its core, a battle for the very heart of Britain — a battle that prioritizes baking skills, yes, but a battle nonetheless.",‘The Great British Bake-Off’ Is the Key to Understanding Today’s Britain,link,http://nyti.ms/1mfK4Je,2015-12-22 14:25:00,1977,236,554
5281959998_10150714697459999,Get a home delivery subscription to The New York Times and find the perfect fireside story.,Curl Up With the Times,link,http://www.nytimes.com/subscriptions/Multiproduct/lp84U99.html?campaignId=4XKHJ,2015-12-22 14:10:01,116,22,4
5281959998_10150714694589999,"2 years ago, a Texas teen was given probation after killing 4 people while driving drunk. He and his mother are now missing, and officials are intensifying their hunt for them.",Mother Named a Missing Person in Hunt for ‘Affluenza’ Teenager,link,http://nyti.ms/1mfJtak,2015-12-22 13:55:01,866,310,261
5281959998_10150714701594999,Famous names share their favorite poems. What poems have moved you or encouraged you?,The New York Times Books,link,http://www.nytimes.com/2015/12/27/books/review/whats-your-favorite-poem.html?smid=fb-nytbooks&smtyp=cur,2015-12-22 13:40:19,475,170,0
5281959998_10150714643789999,"""Too many teenagers who face little chance of long-term brain injury are being kept from playing in healthy organized sports out of an excessive sense of caution.""

Read on in The New York Times Opinion Section.","Parents, Stop Obsessing Over Concussions",link,http://nyti.ms/1mfGdMg,2015-12-22 13:25:00,798,203,226
5281959998_10150714693574999,Christmas is getting a brand new look.,The New York Times Opinion Section,link,http://www.nytimes.com/2015/12/22/opinion/cartoonseasonal-change.html?ref=opinion,2015-12-22 13:12:43,1481,42,0
5281959998_10150714619699999,"The original Bullseye was a rescue named Arielle. Now 3 dogs take turns as Target's roly-poly mascot, who's back in the spotlight.",Target’s Dog Mascot Learns New Tricks in Marketing Blitz,link,http://nyti.ms/1Olj7AE,2015-12-22 12:55:01,299,19,31
5281959998_10150714669484999,"A fashion prediction for 2016: ""Star Wars"" and the Force will be felt on the catwalks. (via The New York Times Styles)",‘Star Wars’ Exerts Force on Catwalk,link,http://nyti.ms/1mfHqTH,2015-12-22 12:40:01,703,49,71
5281959998_10150714573424999,"Images of the Earth taken every 10 minutes. The evolution of a Justin Bieber, Diplo and Skrillex hit. And a trip along the rock face of El Capitan.",2015: The Year in Visual Stories and Graphics,link,http://nyti.ms/1kesXWX,2015-12-22 12:25:06,558,41,94
5281959998_10150714664249999,"Afghanistan's district of Sangin, along with others nearby, seemed in danger of totally falling to insurgents after days of heavy fighting.",British Forces Sent to Help Afghans Hold Off Taliban,link,http://nyti.ms/1mfHgvy,2015-12-22 11:55:25,658,55,72
5281959998_10150714653594999,"She earned an applied chemistry degree in cosmetics so she could make luxe lipsticks in the unusual colors she coveted — shades like juicy orange, emerald green and brilliant blue.",Hip-Hop Colors for Your Lips,link,http://nyti.ms/1mfGr5Z,2015-12-22 11:36:01,4042,178,619
5281959998_10150714630089999,"It sounds like a plot from ""National Treasure,"" but it's not: Nicolas Cage is returning a stolen dinosaur skull that he bought at auction.",Nicolas Cage Agrees to Return Stolen Dinosaur Skull to Mongolia,link,http://nyti.ms/1mfFk6c,2015-12-22 11:25:01,2573,220,552
5281959998_10150714612299999,One of China's most prominent human rights lawyers will no longer be allowed to practice law.,"Chinese Rights Lawyer, Pu Zhiqiang, Is Given Suspended Prison Sentence",link,http://nyti.ms/1OliAOU,2015-12-22 10:55:01,238,31,59
5281959998_10150714608664999,Donald J. Trump referenced the male anatomy to describe Hillary Clinton's loss to Barack Obama in 2008.,Donald Trump Goes Vulgar in Swipe at Hillary Clinton,link,http://nyti.ms/1Olf5Ij,2015-12-22 10:25:11,1669,1510,1042
5281959998_10150714565829999,Even the Force can't protect Disney and ESPN.,"Beyond ‘Star Wars,’ a Dark Force Looms for Disney: Cord-Cutting",link,http://nyti.ms/22ni6vZ,2015-12-22 09:55:00,489,37,75
5281959998_10150714579064999,When mall Santas go above and beyond.,When a Visit to Santa Touches Thousands of Hearts,link,http://nyti.ms/1PkaVzo,2015-12-22 09:25:01,4349,69,538
5281959998_10150714577159999,"As the first body was recovered from the disaster site, the Chinese government said nothing about who, if anyone, would be held accountable.",China's Government Offers Few Answers After Massive Landslide,link,http://nyti.ms/1Yu1jI9,2015-12-22 08:58:00,317,42,62
5281959998_10150714564169999,Our favorite holiday cards from the Senate (and Speaker Paul Ryan).,"Season’s Greetings, From Your Senator",link,http://nyti.ms/1YtJs4g,2015-12-22 08:27:00,263,24,33
5281959998_10150714556354999,"Iraqi forces, with the help of U.S. war planes, are trying to take back Ramadi, the largest city in Iraq’s western Anbar Province, which was seized by ISIS in May.",Iraqi Forces Advance in Fight for Control of Ramadi,link,http://nyti.ms/1OicQzg,2015-12-22 07:58:44,796,74,170
5281959998_10150714537219999,"By inserting arbitration clauses into the fine print of consumer contracts, corporations have found a way to block access to the courts and ban class-action lawsuits.","Sued Over Old Debt, and Blocked From Suing Back",link,http://nyti.ms/1NJ671Z,2015-12-22 07:25:01,1059,129,669
5281959998_10150714535319999,"Greece was by far the most popular point of entry, with 821,008 migrants, followed by Italy, with 150,317; and Bulgaria, with 29,959.",Number of Migrants Entering Europe in 2015 Passes One Million,link,http://nyti.ms/1ZmSWLw,2015-12-22 06:55:01,642,79,125
5281959998_10150714237114999,One of our widely read stories on Facebook this year: What it's like to work at Amazon.com.,Inside Amazon: Wrestling Big Ideas in a Bruising Workplace,link,http://nyti.ms/1J7G0P0,2015-12-22 06:25:00,409,36,61
5281959998_10150714232894999,"As tuition rises, New York University is spending at least $1.1 million on a renovation of a penthouse for its new president.",N.Y.U. President’s Penthouse Gets a Face-Lift Worth $1.1 Million (or More),link,http://nyti.ms/1mfbDlO,2015-12-22 05:55:00,1699,422,840
5281959998_10150714376029999,Gene drives are a revolutionary technique that could rid the world of diseases like malaria.,Gene Drives Offer New Hope Against Diseases and Crop Pests,link,http://nyti.ms/22m6mdb,2015-12-22 04:55:00,1045,45,293
5281959998_10150714367109999,"Step aside, America; there's a new can-do nation. It's called Germany, Roger Cohen writes in The New York Times Opinion Section.","Germany, Refugee Nation",link,http://nyti.ms/22m3PQg,2015-12-22 03:55:01,3372,177,939
5281959998_10150714357589999,The trial of an art dealer in Paris could reveal some art-world secrets.,Wildenstein Trial to Lift a Veil on Opaque Art World Dealings,link,http://nyti.ms/22m2qZW,2015-12-22 02:55:01,407,21,85
5281959998_10150714210154999,"Explosions, fires, shipwrecks, landslides, stampedes. In China, a year of disasters.",A Year of Disasters in China,link,http://nyti.ms/1RBqkNk,2015-12-22 01:55:00,402,46,123
5281959998_10150714374634999,Big decisions loom.,"California Wants to Store Water for Farmers, but Struggles Over How to Do It",link,http://nyti.ms/22m5NQK,2015-12-22 00:55:01,548,73,95
5281959998_10150714378384999,It was one of the deadliest attacks against American forces in Afghanistan this year.,6 American Soldiers Killed in Taliban Attack in Afghanistan,link,http://nyti.ms/1kdPqTZ,2015-12-22 00:25:00,423,123,158
5281959998_10150714372869999,Our human drive to make meaning is powerful enough to turn nihilism against itself. (via The New York Times Opinion Section),We're Doomed. Now What?,link,http://nyti.ms/22m5zcl,2015-12-21 23:55:01,723,61,260
5281959998_10150714060039999,"When it comes to best picture, the signs are pointing all over the place.",How ‘Star Wars’ Could Figure Into the Oscar Race,link,http://nyti.ms/1O3FSHb,2015-12-21 23:33:00,966,106,50
5281959998_10150714393889999,Breaking News: Grand jurors in Texas declined to indict anyone in the death Sandra Bland.,Grand Jury Declines to Indict Anyone in Death of Sandra Bland,link,http://nyti.ms/1kdT0gG,2015-12-21 23:16:14,1151,410,1605
5281959998_10150714372149999,5 more people became sick after eating at 2 more Chipotle Mexican Grill restaurants.,"Chipotle E. Coli Cases Rise, With 5 More Ill in Midwest",link,http://nyti.ms/22m5hSM,2015-12-21 22:55:00,1154,808,1204
5281959998_10150714337364999,Garlicky beef and a piquant sauce in which to dip it. Christmas roast doesn't get any better.,Garlicky Beef Tenderloin With Orange Horseradish Sauce Recipe,link,http://nyti.ms/22lYrg3,2015-12-21 22:25:01,3798,247,1971
5281959998_10150714345514999,Noma Dumezweni will play young magic student Hermione Granger in the play “Harry Potter and the Cursed Child.”,Casting a Black Hermione Underscores a Key ‘Harry Potter’ Theme,link,http://nyti.ms/22lZwob,2015-12-21 22:10:00,5327,262,469
